depth,n_tree,learning_rate,cut_off,accuracy,recall,f1,overall_score
9,100,0.01,0.05,0.6440677966101694,0.7818181818181819,0.7107438016528926,0.712209926693748
9,100,0.01,0.1,0.6474576271186441,0.7636363636363637,0.707865168539326,0.7063197197647778
9,100,0.01,0.15,0.652542372881356,0.7424242424242424,0.7050359712230216,0.7000008621762067
9,100,0.01,0.2,0.6610169491525424,0.7363636363636363,0.7084548104956269,0.7019451320039352
9,100,0.01,0.25,0.6593220338983051,0.7242424242424242,0.7039764359351988,0.695846964691976
9,100,0.01,0.3,0.6508474576271186,0.706060606060606,0.693452380952381,0.6834534815467018
9,100,0.01,0.35,0.6508474576271186,0.696969696969697,0.6906906906906907,0.6795026150958354
9,100,0.01,0.4,0.6474576271186441,0.6848484848484848,0.6848484848484848,0.6723848656052045
9,100,0.01,0.45,0.6423728813559322,0.6727272727272727,0.6778625954198473,0.6643209165010174
9,100,0.01,0.5,0.6474576271186441,0.6666666666666666,0.6790123456790123,0.6643788798214411
9,100,0.001,0.05,0.6406779661016949,0.7909090909090909,0.7111716621253406,0.7142529063787088
9,100,0.001,0.1,0.6338983050847458,0.7636363636363637,0.7000000000000001,0.6991782229070366
9,100,0.001,0.15,0.6305084745762712,0.7454545454545455,0.6929577464788732,0.6896402555032299
9,100,0.001,0.2,0.6288135593220339,0.7303030303030303,0.6875891583452212,0.6822352493234284
9,100,0.001,0.25,0.6237288135593221,0.7151515151515152,0.6801152737752162,0.6729985341620178
9,100,0.001,0.3,0.6203389830508474,0.703030303030303,0.6744186046511627,0.665929296910771
9,100,0.001,0.35,0.6169491525423729,0.6878787878787879,0.6676470588235294,0.6574916664148968
9,100,0.001,0.4,0.6254237288135593,0.6818181818181818,0.6706408345752607,0.6592942484023339
9,100,0.001,0.45,0.6271186440677966,0.6666666666666666,0.6666666666666666,0.6534839924670433
9,100,0.001,0.5,0.6254237288135593,0.6515151515151515,0.6605222734254992,0.6458203845847367
3,300,0.1,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.3,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
3,300,0.1,0.35,0.559322033898305,0.9848484848484849,0.7142857142857143,0.7528187443441681
3,300,0.1,0.4,0.576271186440678,0.9727272727272728,0.7197309417040357,0.7562431336239955
3,300,0.1,0.45,0.5932203389830508,0.9545454545454546,0.7241379310344828,0.7573012415209961
3,300,0.1,0.5,0.6644067796610169,0.7181818181818181,0.7053571428571429,0.6959819135666593
3,300,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.01,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.01,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
3,300,0.01,0.2,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
3,300,0.01,0.25,0.5728813559322034,0.996969696969697,0.7230769230769231,0.7643093253262744
3,300,0.01,0.3,0.576271186440678,0.996969696969697,0.724669603524229,0.7659701623115346
3,300,0.01,0.35,0.576271186440678,0.990909090909091,0.7234513274336283,0.7635438682611323
3,300,0.01,0.4,0.6101694915254238,0.9575757575757575,0.7331786542923433,0.7669746344645082
3,300,0.01,0.45,0.6593220338983051,0.8818181818181818,0.7432950191570881,0.761478411624525
3,300,0.01,0.5,0.6847457627118644,0.7515151515151515,0.7272727272727273,0.7211778804999144
3,300,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.001,0.25,0.5983050847457627,0.9878787878787879,0.7334083239595052,0.773197398861352
3,300,0.001,0.3,0.611864406779661,0.9606060606060606,0.7346465816917729,0.7690390163591649
3,300,0.001,0.35,0.6254237288135593,0.9424242424242424,0.737841043890866,0.7685630050428892
3,300,0.001,0.4,0.6593220338983051,0.9,0.7471698113207548,0.76883061507302
3,300,0.001,0.45,0.676271186440678,0.8333333333333334,0.7422402159244263,0.7506149118994792
3,300,0.001,0.5,0.6694915254237288,0.7575757575757576,0.7194244604316548,0.7154972478103804
5,300,0.1,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.1,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
5,300,0.1,0.15,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
5,300,0.1,0.2,0.5745762711864407,0.996969696969697,0.7238723872387237,0.7651394517982871
5,300,0.1,0.25,0.5847457627118644,0.990909090909091,0.7274749721913237,0.7677099419374264
5,300,0.1,0.3,0.5949152542372881,0.9666666666666667,0.7274800456100343,0.763020655504663
5,300,0.1,0.35,0.6152542372881356,0.9424242424242424,0.7326266195524146,0.7634350330882641
5,300,0.1,0.4,0.6101694915254238,0.906060606060606,0.7222222222222221,0.7461507732694171
5,300,0.1,0.45,0.6237288135593221,0.8242424242424242,0.7101827676240209,0.7193846684752557
5,300,0.1,0.5,0.6474576271186441,0.696969696969697,0.6886227544910181,0.6776833595264531
5,300,0.01,0.05,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
5,300,0.01,0.1,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
5,300,0.01,0.15,0.5644067796610169,0.9878787878787879,0.7172717271727174,0.7565190982375074
5,300,0.01,0.2,0.576271186440678,0.9818181818181818,0.7216035634743876,0.7598976439110824
5,300,0.01,0.25,0.576271186440678,0.9606060606060606,0.7171945701357467,0.7513572723941618
5,300,0.01,0.3,0.5915254237288136,0.9515151515151515,0.7226697353279633,0.7552367701906428
5,300,0.01,0.35,0.6084745762711864,0.9181818181818182,0.7240143369175629,0.7502235771235224
5,300,0.01,0.4,0.635593220338983,0.8878787878787879,0.731585518102372,0.7516858421067143
5,300,0.01,0.45,0.6576271186440678,0.8454545454545455,0.7342105263157895,0.7457640634714676
5,300,0.01,0.5,0.6830508474576271,0.7666666666666667,0.7301587301587302,0.7266254147610081
5,300,0.001,0.05,0.5694915254237288,0.996969696969697,0.7214912280701754,0.7626508168212004
5,300,0.001,0.1,0.5813559322033899,0.990909090909091,0.7258601553829078,0.7660417261651297
5,300,0.001,0.15,0.5983050847457627,0.9787878787878788,0.7315968289920726,0.769563264175238
5,300,0.001,0.2,0.6305084745762712,0.9575757575757575,0.7435294117647058,0.7772045479722448
5,300,0.001,0.25,0.635593220338983,0.9454545454545454,0.7437425506555422,0.7749301054830235
5,300,0.001,0.3,0.6559322033898305,0.9303030303030303,0.7515299877600978,0.7792550738176529
5,300,0.001,0.35,0.6559322033898305,0.896969696969697,0.7446540880503144,0.765851996136614
5,300,0.001,0.4,0.6813559322033899,0.8424242424242424,0.7473118279569892,0.7570306675282072
5,300,0.001,0.45,0.688135593220339,0.8090909090909091,0.7437325905292479,0.7469863642801653
5,300,0.001,0.5,0.6949152542372882,0.7878787878787878,0.7428571428571429,0.7418837283244063
7,300,0.1,0.05,0.5932203389830508,0.9696969696969697,0.7272727272727272,0.763396678650916
7,300,0.1,0.1,0.6016949152542372,0.9363636363636364,0.7245017584994138,0.7541867700390957
7,300,0.1,0.15,0.6237288135593221,0.9151515151515152,0.7312348668280872,0.7567050651796414
7,300,0.1,0.2,0.6474576271186441,0.8909090909090909,0.7386934673366835,0.7590200617881395
7,300,0.1,0.25,0.6508474576271186,0.8575757575757575,0.733160621761658,0.7471946123215113
7,300,0.1,0.3,0.6440677966101694,0.8181818181818182,0.7200000000000001,0.7274165382639959
7,300,0.1,0.35,0.6542372881355932,0.793939393939394,0.7197802197802198,0.7226523006184024
7,300,0.1,0.4,0.6593220338983051,0.7666666666666667,0.7157001414427157,0.7138962806692292
7,300,0.1,0.45,0.6677966101694915,0.7515151515151515,0.7167630057803468,0.7120249224883298
7,300,0.1,0.5,0.6508474576271186,0.706060606060606,0.693452380952381,0.6834534815467018
7,300,0.01,0.05,0.6033898305084746,0.9424242424242424,0.7266355140186916,0.7574831956504696
7,300,0.01,0.1,0.6254237288135593,0.9242424242424242,0.7340553549939832,0.7612405026833223
7,300,0.01,0.15,0.6338983050847458,0.9030303030303031,0.7339901477832512,0.7569729186327666
7,300,0.01,0.2,0.6338983050847458,0.8787878787878788,0.7286432160804021,0.7471097999843422
7,300,0.01,0.25,0.6491525423728813,0.8606060606060606,0.7329032258064517,0.7475539429284646
7,300,0.01,0.3,0.6576271186440678,0.8393939393939394,0.7328042328042327,0.7432750969474132
7,300,0.01,0.35,0.6593220338983051,0.806060606060606,0.7257844474761255,0.7303890291450122
7,300,0.01,0.4,0.6644067796610169,0.7696969696969697,0.7195467422096317,0.7178834971892062
7,300,0.01,0.45,0.6644067796610169,0.7272727272727273,0.7079646017699116,0.6998813695678853
7,300,0.01,0.5,0.6491525423728813,0.6757575757575758,0.6830015313935682,0.669303883174675
7,300,0.001,0.05,0.5915254237288136,0.9181818181818182,0.7154663518299882,0.7417245312468733
7,300,0.001,0.1,0.6101694915254238,0.8939393939393939,0.7195121951219513,0.7412070268622563
7,300,0.001,0.15,0.6237288135593221,0.8878787878787879,0.7252475247524753,0.7456183753968618
7,300,0.001,0.2,0.6237288135593221,0.8666666666666667,0.7204030226700252,0.7369328342986713
7,300,0.001,0.25,0.6508474576271186,0.8484848484848485,0.731070496083551,0.7434676007318394
7,300,0.001,0.3,0.6559322033898305,0.8303030303030303,0.7296937416777629,0.7386429917902079
7,300,0.001,0.35,0.6610169491525424,0.8090909090909091,0.7275204359673024,0.7325427647369179
7,300,0.001,0.4,0.6542372881355932,0.7787878787878788,0.7158774373259054,0.7163008680831258
7,300,0.001,0.45,0.6677966101694915,0.7454545454545455,0.7151162790697675,0.7094558115646015
7,300,0.001,0.5,0.6677966101694915,0.7151515151515152,0.7065868263473054,0.6965116505561041
9,300,0.1,0.05,0.6593220338983051,0.8303030303030303,0.7316421895861148,0.7404224179291501
9,300,0.1,0.1,0.6644067796610169,0.8151515151515152,0.7309782608695652,0.736845518560699
9,300,0.1,0.15,0.6677966101694915,0.8121212121212121,0.7322404371584699,0.7373860864830579
9,300,0.1,0.2,0.6711864406779661,0.8,0.7313019390581719,0.7341627932453793
9,300,0.1,0.25,0.6745762711864407,0.8,0.7333333333333334,0.735969868173258
9,300,0.1,0.3,0.6813559322033899,0.7909090909090909,0.7352112676056339,0.7358254302393715
9,300,0.1,0.35,0.6813559322033899,0.7818181818181819,0.7329545454545455,0.7320428864920391
9,300,0.1,0.4,0.6847457627118644,0.7666666666666667,0.73121387283237,0.727542100736967
9,300,0.1,0.45,0.6813559322033899,0.7575757575757576,0.7267441860465116,0.7218919586085529
9,300,0.1,0.5,0.6694915254237288,0.7333333333333333,0.7128129602356406,0.7052126063309009
9,300,0.01,0.05,0.6440677966101694,0.796969696969697,0.7146739130434784,0.7185704688744483
9,300,0.01,0.1,0.652542372881356,0.7757575757575758,0.7140864714086471,0.7141288066825263
9,300,0.01,0.15,0.6610169491525424,0.7696969696969697,0.7175141242937852,0.7160760143810991
9,300,0.01,0.2,0.6474576271186441,0.7454545454545455,0.7028571428571428,0.6985897718101107
9,300,0.01,0.25,0.6491525423728813,0.7424242424242424,0.703012912482066,0.69819656575973
9,300,0.01,0.3,0.6457627118644068,0.7272727272727273,0.6966618287373005,0.6898990892914781
9,300,0.01,0.35,0.6474576271186441,0.7151515151515152,0.6941176470588236,0.6855755964429943
9,300,0.01,0.4,0.6508474576271186,0.706060606060606,0.693452380952381,0.6834534815467018
9,300,0.01,0.45,0.6491525423728813,0.6909090909090909,0.6877828054298641,0.6759481462372787
9,300,0.01,0.5,0.6508474576271186,0.6878787878787879,0.6878787878787879,0.6755350111282316
9,300,0.001,0.05,0.6389830508474577,0.7787878787878788,0.7070151306740027,0.708262020103113
9,300,0.001,0.1,0.6542372881355932,0.7575757575757576,0.7102272727272727,0.7073467728128744
9,300,0.001,0.15,0.652542372881356,0.7393939393939394,0.7041847041847041,0.6987070054866664
9,300,0.001,0.2,0.6508474576271186,0.7272727272727273,0.6997084548104956,0.6926095465701138
9,300,0.001,0.25,0.6491525423728813,0.7181818181818181,0.696035242290749,0.6877898676151495
9,300,0.001,0.3,0.6457627118644068,0.706060606060606,0.6903703703703704,0.6807312294317945
9,300,0.001,0.35,0.6440677966101694,0.7,0.6875,0.6771892655367231
9,300,0.001,0.4,0.6372881355932203,0.6848484848484848,0.6786786786786787,0.6669384330401279
9,300,0.001,0.45,0.6423728813559322,0.6787878787878788,0.6798179059180577,0.6669928886872896
9,300,0.001,0.5,0.6322033898305085,0.6545454545454545,0.6656394453004623,0.6507960965588085
3,500,0.1,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.3,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
3,500,0.1,0.35,0.5610169491525424,0.996969696969697,0.7175572519083969,0.7585146326768788
3,500,0.1,0.4,0.5677966101694916,0.9818181818181818,0.7176079734219271,0.7557409218032002
3,500,0.1,0.45,0.5847457627118644,0.9606060606060606,0.7212741751990898,0.7555419995056716
3,500,0.1,0.5,0.6491525423728813,0.693939393939394,0.6887218045112782,0.6772712469411845
3,500,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.3,0.5745762711864407,1.0,0.7244785949506037,0.7663516220456815
3,500,0.01,0.35,0.576271186440678,0.9939393939393939,0.7240618101545253,0.7647574635115323
3,500,0.01,0.4,0.5864406779661017,0.9848484848484849,0.727069351230425,0.7661195046816704
3,500,0.01,0.45,0.6406779661016949,0.9242424242424242,0.7420924574209246,0.769004282588348
3,500,0.01,0.5,0.6932203389830508,0.7666666666666667,0.7365356622998545,0.7321408893165241
3,500,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
3,500,0.001,0.2,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
3,500,0.001,0.25,0.6016949152542372,0.9878787878787879,0.7350620067643743,0.7748785699657997
3,500,0.001,0.3,0.6067796610169491,0.9666666666666667,0.7333333333333334,0.7689265536723164
3,500,0.001,0.35,0.6254237288135593,0.9333333333333333,0.7359617682198326,0.7649062767889084
3,500,0.001,0.4,0.6711864406779661,0.8848484848484849,0.7506426735218509,0.7688925330161006
3,500,0.001,0.45,0.6745762711864407,0.8484848484848485,0.7446808510638299,0.7559139902450397
3,500,0.001,0.5,0.6949152542372882,0.7848484848484848,0.7421203438395416,0.7406280276417716
5,500,0.1,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
5,500,0.1,0.2,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
5,500,0.1,0.25,0.5677966101694916,0.990909090909091,0.7194719471947195,0.759392549424434
5,500,0.1,0.3,0.5796610169491525,0.9848484848484849,0.7238307349665923,0.76278007892141
5,500,0.1,0.35,0.5932203389830508,0.9696969696969697,0.7272727272727272,0.763396678650916
5,500,0.1,0.4,0.6152542372881356,0.9303030303030303,0.7300832342449464,0.7585468339453708
5,500,0.1,0.45,0.6254237288135593,0.8424242424242424,0.7155727155727155,0.7278068956035058
5,500,0.1,0.5,0.6474576271186441,0.696969696969697,0.6886227544910181,0.6776833595264531
5,500,0.01,0.05,0.5576271186440678,0.9939393939393939,0.7153762268266085,0.7556475798033567
5,500,0.01,0.1,0.5610169491525424,0.990909090909091,0.7163198247535597,0.7560819549383977
5,500,0.01,0.15,0.5610169491525424,0.9848484848484849,0.715071507150715,0.7536456470505808
5,500,0.01,0.2,0.5627118644067797,0.9757575757575757,0.7139689578713969,0.7508127993452507
5,500,0.01,0.25,0.5627118644067797,0.9636363636363636,0.7114093959731544,0.7459192080054325
5,500,0.01,0.3,0.5779661016949152,0.9515151515151515,0.7160775370581529,0.7485195967560733
5,500,0.01,0.35,0.6050847457627119,0.9363636363636364,0.7262044653349002,0.755884282487083
5,500,0.01,0.4,0.6237288135593221,0.9,0.7279411764705883,0.7505566633433034
5,500,0.01,0.45,0.6389830508474577,0.8272727272727273,0.7193675889328063,0.7285411223509971
5,500,0.01,0.5,0.652542372881356,0.706060606060606,0.6944858420268256,0.6843629403229293
5,500,0.001,0.05,0.5661016949152542,0.9878787878787879,0.7180616740088106,0.7573473856009509
5,500,0.001,0.1,0.5830508474576271,0.9848484848484849,0.7254464285714285,0.7644485869591802
5,500,0.001,0.15,0.6016949152542372,0.9787878787878788,0.7332576617480135,0.7712468185967097
5,500,0.001,0.2,0.611864406779661,0.9606060606060606,0.7346465816917729,0.7690390163591649
5,500,0.001,0.25,0.6389830508474577,0.9393939393939394,0.744297719087635,0.7742249031096774
5,500,0.001,0.3,0.6457627118644068,0.9181818181818182,0.743558282208589,0.769167604084938
5,500,0.001,0.35,0.6542372881355932,0.896969696969697,0.7437185929648241,0.7649751926900382
5,500,0.001,0.4,0.6694915254237288,0.8606060606060606,0.744429882044561,0.7581758226914501
5,500,0.001,0.45,0.6864406779661016,0.8303030303030303,0.747612551159618,0.7547854198095832
