depth,cut_off,accuracy,recall,f1,overall_score
7,0.45,0.6711864406779661,0.7393939393939394,0.7155425219941349,0.7087076340220134
7,0.5,0.6932203389830508,0.7212121212121212,0.7245053272450532,0.7129792624800751
9,0.05,0.6101694915254238,0.8848484848484849,0.7174447174447175,0.7374875646062087
9,0.1,0.6050847457627119,0.8636363636363636,0.7098381070983811,0.7261864054991523
9,0.15,0.6559322033898305,0.8606060606060606,0.7367055771725032,0.7510812803894648
9,0.2,0.652542372881356,0.8484848484848485,0.7320261437908496,0.7443511217190181
9,0.25,0.6508474576271186,0.8151515151515152,0.7231182795698925,0.7297057507828422
9,0.3,0.6457627118644068,0.7181818181818181,0.6939970717423133,0.6859805339295127
9,0.35,0.6423728813559322,0.7121212121212122,0.6901615271659326,0.6815518735476923
9,0.4,0.6457627118644068,0.706060606060606,0.6903703703703704,0.6807312294317945
9,0.45,0.6491525423728813,0.6757575757575758,0.6830015313935682,0.669303883174675
9,0.5,0.6491525423728813,0.6757575757575758,0.6830015313935682,0.669303883174675
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.5983050847457627,0.9606060606060606,0.7278989667049368,0.7622700373522533
3,0.2,0.5983050847457627,0.9606060606060606,0.7278989667049368,0.7622700373522533
3,0.25,0.5983050847457627,0.9606060606060606,0.7278989667049368,0.7622700373522533
3,0.3,0.5983050847457627,0.9606060606060606,0.7278989667049368,0.7622700373522533
3,0.35,0.6220338983050847,0.9272727272727272,0.732934131736527,0.7607469191047797
3,0.4,0.6220338983050847,0.9272727272727272,0.732934131736527,0.7607469191047797
3,0.45,0.6728813559322034,0.6787878787878788,0.6989079563182528,0.6835257303461116
3,0.5,0.6728813559322034,0.6787878787878788,0.6989079563182528,0.6835257303461116
5,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,0.15,0.6,0.9636363636363636,0.7293577981651377,0.7643313872671671
5,0.2,0.6186440677966102,0.9484848484848485,0.7356051703877791,0.7675780288897459
5,0.25,0.6406779661016949,0.9181818181818182,0.7408312958435208,0.766563693375678
5,0.3,0.6508474576271186,0.8757575757575757,0.7372448979591836,0.7546166437812927
5,0.35,0.6491525423728813,0.8393939393939394,0.7279894875164258,0.7388453230944155
5,0.4,0.6491525423728813,0.8393939393939394,0.7279894875164258,0.7388453230944155
5,0.45,0.6559322033898305,0.7242424242424242,0.7019089574155654,0.6940278616826068
5,0.5,0.6576271186440678,0.703030303030303,0.6966966966966968,0.6857847061236892
7,0.05,0.5491525423728814,0.9121212121212121,0.6935483870967741,0.7182740471969559
7,0.1,0.5576271186440678,0.9090909090909091,0.6968641114982578,0.7211940464110782
7,0.15,0.6169491525423729,0.8484848484848485,0.712468193384224,0.7259673981371485
7,0.2,0.6169491525423729,0.8484848484848485,0.712468193384224,0.7259673981371485
7,0.25,0.6169491525423729,0.8484848484848485,0.712468193384224,0.7259673981371485
7,0.3,0.6406779661016949,0.806060606060606,0.7150537634408602,0.7205974452010538
7,0.35,0.6406779661016949,0.806060606060606,0.7150537634408602,0.7205974452010538
7,0.4,0.6576271186440678,0.7848484848484848,0.7194444444444444,0.720640015978999
7,0.45,0.6627118644067796,0.7606060606060606,0.7161198288159772,0.7131459179429392
7,0.5,0.6627118644067796,0.7606060606060606,0.7161198288159772,0.7131459179429392
9,0.05,0.5694915254237288,0.8242424242424242,0.681704260651629,0.691812736772594
9,0.1,0.588135593220339,0.8090909090909091,0.6872586872586872,0.6948283965233117
9,0.15,0.588135593220339,0.8090909090909091,0.6872586872586872,0.6948283965233117
9,0.2,0.6,0.7878787878787878,0.6878306878306878,0.6919031585698252
9,0.25,0.6389830508474577,0.7696969696969697,0.7045769764216366,0.7044189989886881
9,0.3,0.6406779661016949,0.7545454545454545,0.7014084507042253,0.6988772904504582
9,0.35,0.6406779661016949,0.7363636363636363,0.6962750716332378,0.6911055580328563
9,0.4,0.6406779661016949,0.7212121212121212,0.691860465116279,0.6845835174766983
9,0.45,0.6406779661016949,0.7181818181818181,0.6909620991253644,0.6832739611362925
9,0.5,0.6423728813559322,0.7151515151515152,0.691068814055637,0.6828644035210282
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.2,0.6169491525423729,0.9757575757575757,0.7402298850574711,0.7776455377858066
3,0.25,0.6169491525423729,0.9757575757575757,0.7402298850574711,0.7776455377858066
3,0.3,0.6169491525423729,0.9757575757575757,0.7402298850574711,0.7776455377858066
3,0.35,0.6305084745762712,0.9424242424242424,0.7404761904761904,0.7711363024922346
3,0.4,0.6423728813559322,0.7575757575757576,0.7032348804500703,0.7010611731272535
3,0.45,0.6423728813559322,0.703030303030303,0.6874074074074074,0.6776035305978808
3,0.5,0.6423728813559322,0.703030303030303,0.6874074074074074,0.6776035305978808
5,0.05,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
5,0.1,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
5,0.15,0.6050847457627119,0.9181818181818182,0.7222884386174017,0.7485183341873106
5,0.2,0.6050847457627119,0.9181818181818182,0.7222884386174017,0.7485183341873106
5,0.25,0.6186440677966102,0.906060606060606,0.7266099635479951,0.7504382124684037
5,0.3,0.6271186440677966,0.8727272727272727,0.7236180904522613,0.7411546690824435
5,0.35,0.6271186440677966,0.8727272727272727,0.7236180904522613,0.7411546690824435
5,0.4,0.652542372881356,0.7848484848484848,0.7164591977869986,0.7179500185056131
5,0.45,0.6474576271186441,0.696969696969697,0.6886227544910181,0.6776833595264531
5,0.5,0.6423728813559322,0.6606060606060606,0.6738794435857806,0.6589527951825911
7,0.05,0.5610169491525424,0.9636363636363636,0.7106145251396648,0.7450892793095236
7,0.1,0.5983050847457627,0.9212121212121213,0.7195266272189349,0.7463479443922729
7,0.15,0.5898305084745763,0.9,0.7105263157894737,0.7334522747546833
7,0.2,0.6203389830508474,0.8909090909090909,0.7241379310344828,0.7451286683314736
7,0.25,0.6203389830508474,0.8393939393939394,0.712082262210797,0.7239383948851946
7,0.3,0.6288135593220339,0.8151515151515152,0.7107001321003963,0.7182217355246484
7,0.35,0.6220338983050847,0.7848484848484848,0.699055330634278,0.7019792379292825
7,0.4,0.6203389830508474,0.7242424242424242,0.680911680911681,0.6751643627349843
7,0.45,0.6406779661016949,0.6757575757575758,0.6778115501519757,0.6647490306704155
7,0.5,0.6406779661016949,0.6757575757575758,0.6778115501519757,0.6647490306704155
9,0.05,0.5915254237288136,0.8696969696969697,0.7042944785276073,0.7218389573177969
9,0.1,0.5864406779661017,0.8484848484848485,0.6965174129353234,0.7104809797954245
9,0.15,0.5932203389830508,0.8454545454545455,0.6992481203007519,0.7126410015794494
9,0.2,0.5949152542372881,0.8333333333333334,0.697084917617237,0.7084445017292862
9,0.25,0.6016949152542372,0.7878787878787878,0.6887417218543046,0.6927718083291099
9,0.3,0.6254237288135593,0.7575757575757576,0.6934812760055479,0.6921602541316215
9,0.35,0.6288135593220339,0.7484848484848485,0.6928471248246845,0.690048510877189
9,0.4,0.6338983050847458,0.7333333333333333,0.6914285714285713,0.6862200699488835
9,0.45,0.6322033898305085,0.703030303030303,0.6813509544787077,0.6721948824465064
9,0.5,0.6271186440677966,0.693939393939394,0.6755162241887905,0.6655247540653271
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.6033898305084746,0.9696969696969697,0.7322654462242563,0.7684507488099003
3,0.2,0.6033898305084746,0.9696969696969697,0.7322654462242563,0.7684507488099003
3,0.25,0.6033898305084746,0.9696969696969697,0.7322654462242563,0.7684507488099003
3,0.3,0.611864406779661,0.9393939393939394,0.730270906949352,0.7605097510409843
3,0.35,0.611864406779661,0.9393939393939394,0.730270906949352,0.7605097510409843
3,0.4,0.6542372881355932,0.7878787878787878,0.7182320441988951,0.7201160400710921
3,0.45,0.6542372881355932,0.7878787878787878,0.7182320441988951,0.7201160400710921
3,0.5,0.6610169491525424,0.7484848484848485,0.7118155619596542,0.7071057865323483
5,0.05,0.5745762711864407,0.9848484848484849,0.7214206437291899,0.7602817999213718
5,0.1,0.6084745762711864,0.9727272727272728,0.7353951890034364,0.7721990126672985
5,0.15,0.6101694915254238,0.9545454545454546,0.7325581395348837,0.7657576952019207
5,0.2,0.6135593220338983,0.9545454545454546,0.7342657342657342,0.7674568369483623
5,0.25,0.6152542372881356,0.9454545454545454,0.7332549941245592,0.7646545922890801
5,0.3,0.6152542372881356,0.9454545454545454,0.7332549941245592,0.7646545922890801
5,0.35,0.6677966101694915,0.8242424242424242,0.7351351351351352,0.742391389849017
5,0.4,0.6677966101694915,0.8242424242424242,0.7351351351351352,0.742391389849017
5,0.45,0.6728813559322034,0.8181818181818182,0.7366984993178718,0.7425872244772979
5,0.5,0.6694915254237288,0.7151515151515152,0.7076461769115443,0.6974297391622629
7,0.05,0.576271186440678,0.9454545454545454,0.7139588100686498,0.7452281806546245
7,0.1,0.6050847457627119,0.9181818181818182,0.7222884386174017,0.7485183341873106
7,0.15,0.6067796610169491,0.9181818181818182,0.7231503579952268,0.749370612397998
7,0.2,0.6050847457627119,0.9121212121212121,0.7209580838323353,0.7460546805720863
7,0.25,0.6152542372881356,0.8666666666666667,0.7158948685857321,0.7326052575135115
7,0.3,0.6186440677966102,0.8303030303030303,0.7089262613195343,0.7192911198063916
7,0.35,0.6135593220338983,0.8090909090909091,0.7007874015748031,0.7078125442332035
7,0.4,0.6135593220338983,0.8090909090909091,0.7007874015748031,0.7078125442332035
7,0.45,0.6338983050847458,0.7818181818181819,0.7049180327868853,0.7068781732299376
7,0.5,0.6457627118644068,0.696969696969697,0.687593423019432,0.6767752772845119
9,0.05,0.5864406779661017,0.8696969696969697,0.7017114914425427,0.7192830463685381
9,0.1,0.5898305084745763,0.8636363636363636,0.7019704433497537,0.7184791051535645
9,0.15,0.6203389830508474,0.8272727272727273,0.7090909090909091,0.7189008731381613
9,0.2,0.6135593220338983,0.8090909090909091,0.7007874015748031,0.7078125442332035
9,0.25,0.6101694915254238,0.803030303030303,0.6973684210526315,0.7035227385361194
9,0.3,0.6101694915254238,0.793939393939394,0.6949602122015915,0.6996896992221364
9,0.35,0.6050847457627119,0.7272727272727273,0.6732117812061712,0.6685230847472035
9,0.4,0.6220338983050847,0.7151515151515152,0.6791366906474819,0.672107368034694
9,0.45,0.6254237288135593,0.693939393939394,0.6745213549337261,0.6646281592288931
9,0.5,0.6237288135593221,0.6757575757575758,0.6676646706586826,0.6557170199918602
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.2,0.6220338983050847,0.9515151515151515,0.7379553466509987,0.7705014654904115
3,0.25,0.6220338983050847,0.9515151515151515,0.7379553466509987,0.7705014654904115
3,0.3,0.6220338983050847,0.9515151515151515,0.7379553466509987,0.7705014654904115
3,0.35,0.6220338983050847,0.9515151515151515,0.7379553466509987,0.7705014654904115
3,0.4,0.6389830508474577,0.806060606060606,0.7140939597315438,0.7197125388798691
3,0.45,0.6474576271186441,0.796969696969697,0.7166212534059946,0.7203495258314453
3,0.5,0.6593220338983051,0.7484848484848485,0.7107913669064748,0.7061994164298762
5,0.05,0.5559322033898305,0.9939393939393939,0.7145969498910675,0.7548228490734306
5,0.1,0.5644067796610169,0.9848484848484849,0.7166482910694598,0.7553011851929873
5,0.15,0.6,0.9727272727272728,0.7312072892938496,0.7679781873403742
5,0.2,0.6050847457627119,0.9696969696969697,0.7331042382588775,0.7692953179061863
5,0.25,0.6050847457627119,0.9696969696969697,0.7331042382588775,0.7692953179061863
5,0.3,0.6576271186440678,0.9090909090909091,0.7481296758104737,0.7716159011818169
5,0.35,0.6728813559322034,0.8606060606060606,0.7463863337713535,0.7599579167698725
5,0.4,0.6728813559322034,0.8606060606060606,0.7463863337713535,0.7599579167698725
5,0.45,0.6728813559322034,0.8606060606060606,0.7463863337713535,0.7599579167698725
5,0.5,0.6796610169491526,0.7454545454545455,0.722466960352423,0.7158608409187069
7,0.05,0.5898305084745763,0.9666666666666667,0.725,0.7604990583804144
7,0.1,0.5898305084745763,0.9666666666666667,0.725,0.7604990583804144
7,0.15,0.6152542372881356,0.9393939393939394,0.731995277449823,0.7622144847106327
7,0.2,0.6305084745762712,0.9090909090909091,0.7334963325183375,0.7576985720618392
7,0.25,0.6322033898305085,0.906060606060606,0.7337423312883435,0.7573354423931526
7,0.3,0.635593220338983,0.8666666666666667,0.7268106734434562,0.743023520149702
7,0.35,0.6559322033898305,0.8484848484848485,0.7339449541284404,0.7461206686677064
7,0.4,0.6559322033898305,0.8484848484848485,0.7339449541284404,0.7461206686677064
7,0.45,0.6661016949152543,0.793939393939394,0.7267683772538142,0.7289364887028208
7,0.5,0.676271186440678,0.7787878787878788,0.7290780141843972,0.7280456931376512
9,0.05,0.5915254237288136,0.8939393939393939,0.7099879663056559,0.7318175946579544
9,0.1,0.6169491525423729,0.8818181818181818,0.7202970297029703,0.7396881213545083
9,0.15,0.6135593220338983,0.8757575757575757,0.7171215880893301,0.7354794952936015
9,0.2,0.6186440677966102,0.8575757575757575,0.7155499367888747,0.7305899207204142
9,0.25,0.6338983050847458,0.8515151515151516,0.7223650385604113,0.7359261650534362
9,0.3,0.6322033898305085,0.8484848484848485,0.7207207207207208,0.7338029863453593
9,0.35,0.6406779661016949,0.793939393939394,0.7119565217391304,0.715524627260073
9,0.4,0.6406779661016949,0.793939393939394,0.7119565217391304,0.715524627260073
9,0.45,0.6338983050847458,0.7181818181818181,0.6869565217391305,0.6796788816685648
9,0.5,0.635593220338983,0.706060606060606,0.684287812041116,0.675313879480235
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.2,0.6305084745762712,0.9787878787878788,0.7476851851851851,0.7856605128497783
3,0.25,0.6305084745762712,0.9787878787878788,0.7476851851851851,0.7856605128497783
3,0.3,0.6406779661016949,0.9181818181818182,0.7408312958435208,0.766563693375678
3,0.35,0.6610169491525424,0.8878787878787879,0.7455470737913487,0.7648142702742263
3,0.4,0.6610169491525424,0.8878787878787879,0.7455470737913487,0.7648142702742263
3,0.45,0.6610169491525424,0.8878787878787879,0.7455470737913487,0.7648142702742263
3,0.5,0.6610169491525424,0.8878787878787879,0.7455470737913487,0.7648142702742263
5,0.05,0.5559322033898305,0.9939393939393939,0.7145969498910675,0.7548228490734306
5,0.1,0.5610169491525424,0.9848484848484849,0.715071507150715,0.7536456470505808
5,0.15,0.6338983050847458,0.9515151515151515,0.7440758293838862,0.7764964286612611
5,0.2,0.6389830508474577,0.9484848484848485,0.7461263408820024,0.7778647467381029
5,0.25,0.6389830508474577,0.9424242424242424,0.7449101796407185,0.7754391576374728
5,0.3,0.6593220338983051,0.8424242424242424,0.7344782034346102,0.7454081599190525
5,0.35,0.6711864406779661,0.8212121212121212,0.7364130434782608,0.7429372017894492
5,0.4,0.6711864406779661,0.8212121212121212,0.7364130434782608,0.7429372017894492
5,0.45,0.6711864406779661,0.8212121212121212,0.7364130434782608,0.7429372017894492
5,0.5,0.6711864406779661,0.7272727272727273,0.7121661721068249,0.7035417800191727
7,0.05,0.5644067796610169,0.9454545454545454,0.7082860385925085,0.7393824545693569
7,0.1,0.5627118644067797,0.9393939393939394,0.7061503416856493,0.7360853818287895
7,0.15,0.6305084745762712,0.9,0.7315270935960592,0.7540118560574435
7,0.2,0.6271186440677966,0.8818181818181818,0.7256857855361596,0.7448742038073793
7,0.25,0.6338983050847458,0.8636363636363636,0.7251908396946565,0.7409085028052553
7,0.3,0.6440677966101694,0.8333333333333334,0.7236842105263159,0.7336951134899395
7,0.35,0.6423728813559322,0.8181818181818182,0.7190412782956059,0.7265319926111188
7,0.4,0.6508474576271186,0.793939393939394,0.7178082191780822,0.7208650235815316
7,0.45,0.6593220338983051,0.7545454545454545,0.7124463519313305,0.70877128012503
7,0.5,0.6593220338983051,0.7545454545454545,0.7124463519313305,0.70877128012503
9,0.05,0.5661016949152542,0.8787878787878788,0.69377990430622,0.7128898260031177
9,0.1,0.5661016949152542,0.8787878787878788,0.69377990430622,0.7128898260031177
9,0.15,0.6254237288135593,0.8454545454545455,0.7163029525032093,0.7290604089237713
9,0.2,0.6186440677966102,0.8242424242424242,0.7074122236671001,0.7167662385687116
9,0.25,0.6254237288135593,0.8181818181818182,0.709592641261498,0.7177327294189585
9,0.3,0.6389830508474577,0.8090909090909091,0.7148594377510039,0.7209777992297902
9,0.35,0.6474576271186441,0.7787878787878788,0.7119113573407201,0.7127189544157476
9,0.4,0.652542372881356,0.7454545454545455,0.7058823529411764,0.7012930904256928
9,0.45,0.6491525423728813,0.7333333333333333,0.7004341534008683,0.6943066763690277
9,0.5,0.6491525423728813,0.7333333333333333,0.7004341534008683,0.6943066763690277
3,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,0.2,0.6271186440677966,0.9575757575757575,0.7417840375586854,0.7754928130674132
3,0.25,0.6271186440677966,0.9575757575757575,0.7417840375586854,0.7754928130674132
3,0.3,0.6457627118644068,0.9272727272727272,0.7454323995127893,0.7728226128833078
3,0.35,0.6457627118644068,0.9272727272727272,0.7454323995127893,0.7728226128833078
3,0.4,0.6457627118644068,0.9272727272727272,0.7454323995127893,0.7728226128833078
3,0.45,0.6389830508474577,0.8818181818181818,0.7320754716981132,0.7509589014545842
3,0.5,0.6508474576271186,0.8787878787878788,0.7379134860050891,0.7558496074733622
5,0.05,0.5559322033898305,0.9939393939393939,0.7145969498910675,0.7548228490734306
5,0.1,0.5661016949152542,0.9878787878787879,0.7180616740088106,0.7573473856009509
5,0.15,0.6135593220338983,0.9515151515151515,0.7336448598130841,0.7662397777873781
5,0.2,0.6135593220338983,0.9515151515151515,0.7336448598130841,0.7662397777873781
5,0.25,0.6135593220338983,0.9515151515151515,0.7336448598130841,0.7662397777873781
5,0.3,0.6271186440677966,0.9333333333333333,0.7368421052631579,0.7657646942214292
5,0.35,0.6813559322033899,0.8454545454545455,0.7479892761394101,0.7582665845991151
5,0.4,0.6813559322033899,0.8454545454545455,0.7479892761394101,0.7582665845991151
5,0.45,0.6813559322033899,0.8454545454545455,0.7479892761394101,0.7582665845991151
5,0.5,0.6864406779661016,0.796969696969697,0.739803094233474,0.7410711563897575
7,0.05,0.5779661016949152,0.9515151515151515,0.7160775370581529,0.7485195967560733
