depth,n_tree,cut_off,accuracy,recall,f1,overall_score
9,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.1,0.5677966101694916,1.0,0.7213114754098361,0.7630360285264426
9,1000,0.15,0.576271186440678,0.9848484848484849,0.7222222222222222,0.761113964503795
9,1000,0.2,0.6152542372881356,0.9757575757575757,0.7393800229621126,0.7767972786692745
9,1000,0.25,0.6305084745762712,0.9454545454545454,0.7410926365795726,0.7723518855367965
9,1000,0.3,0.6627118644067796,0.906060606060606,0.7503136762860727,0.773028715584486
9,1000,0.35,0.6610169491525424,0.8696969696969697,0.7416020671834626,0.7574386620109915
9,1000,0.4,0.6694915254237288,0.8424242424242424,0.7403462050599202,0.7507539909692972
9,1000,0.45,0.6677966101694915,0.806060606060606,0.7307692307692308,0.7348754823331095
9,1000,0.5,0.6677966101694915,0.7666666666666667,0.7207977207977208,0.7184203325446262
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.2,0.5694915254237288,1.0,0.7221006564551423,0.7638640606262904
3,100,0.25,0.5966101694915255,0.9939393939393939,0.7337807606263982,0.7747767746857726
3,100,0.3,0.635593220338983,0.9787878787878788,0.7502903600464575,0.7882238197244398
3,100,0.35,0.6745762711864407,0.9757575757575757,0.7703349282296651,0.8068895917245605
3,100,0.4,0.7084745762711865,0.9272727272727272,0.7806122448979591,0.8054531828139577
3,100,0.45,0.7305084745762712,0.8636363636363636,0.7818930041152263,0.792012614109287
3,100,0.5,0.7033898305084746,0.7212121212121212,0.7311827956989247,0.7185949158065069
5,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.15,0.5677966101694916,1.0,0.7213114754098361,0.7630360285264426
5,100,0.2,0.588135593220339,0.9939393939393939,0.7296996662958841,0.7705915511518725
5,100,0.25,0.6254237288135593,0.990909090909091,0.7474285714285716,0.7879204637170739
5,100,0.3,0.6694915254237288,0.9727272727272728,0.7670250896057348,0.8030812959189121
5,100,0.35,0.6898305084745763,0.9363636363636364,0.7715355805243446,0.799243241787519
5,100,0.4,0.7203389830508474,0.9090909090909091,0.7843137254901961,0.8045812058773175
5,100,0.45,0.7372881355932204,0.8666666666666667,0.7867950481430537,0.7969166168009801
5,100,0.5,0.7406779661016949,0.7848484848484848,0.7719821162444112,0.7658361890648635
7,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,100,0.1,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
7,100,0.15,0.5779661016949152,1.0,0.7260726072607261,0.7680129029852137
7,100,0.2,0.6084745762711864,0.9939393939393939,0.7395715896279593,0.7806618532795131
7,100,0.25,0.6372881355932203,0.9878787878787879,0.7528868360277137,0.7926845864999074
7,100,0.3,0.6644067796610169,0.9606060606060606,0.7620192307692307,0.7956773570121028
7,100,0.35,0.6983050847457627,0.9454545454545454,0.7780548628428928,0.807271497681067
7,100,0.4,0.7288135593220338,0.9121212121212121,0.7900262467191602,0.8103203393874687
7,100,0.45,0.7338983050847457,0.8484848484848485,0.781032078103208,0.7878050772242674
7,100,0.5,0.7220338983050848,0.7515151515151515,0.7515151515151516,0.7416880671117959
9,100,0.05,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
9,100,0.1,0.5694915254237288,1.0,0.7221006564551423,0.7638640606262904
9,100,0.15,0.5830508474576271,0.996969696969697,0.7278761061946902,0.7692988835406714
9,100,0.2,0.6220338983050847,0.9939393939393939,0.7463026166097838,0.7874253029514208
9,100,0.25,0.6406779661016949,0.9787878787878788,0.752913752913753,0.7907931992677756
9,100,0.3,0.676271186440678,0.9696969696969697,0.7701564380264742,0.805374864721374
9,100,0.35,0.7016949152542373,0.9333333333333333,0.7777777777777778,0.8042686754551162
9,100,0.4,0.7186440677966102,0.9,0.7815789473684212,0.8000743383883439
9,100,0.45,0.7237288135593221,0.8393939393939394,0.7726638772663877,0.7785955434065497
9,100,0.5,0.7271186440677966,0.7636363636363637,0.7578947368421053,0.7495499148487551
3,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.2,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
3,300,0.25,0.6,0.990909090909091,0.7348314606741573,0.7752468505277493
3,300,0.3,0.6322033898305085,0.9787878787878788,0.7485515643105446,0.7865142776429773
3,300,0.35,0.6694915254237288,0.9757575757575757,0.767580452920143,0.8042765180338157
3,300,0.4,0.7050847457627119,0.9303030303030303,0.7791878172588832,0.8048585311082084
3,300,0.45,0.735593220338983,0.8818181818181818,0.7886178861788619,0.8020097627786756
3,300,0.5,0.6966101694915254,0.7121212121212122,0.7241910631741141,0.7109741482622839
5,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.15,0.5677966101694916,1.0,0.7213114754098361,0.7630360285264426
5,300,0.2,0.5898305084745763,0.9939393939393939,0.7305122494432073,0.7714273839523925
5,300,0.25,0.6220338983050847,0.990909090909091,0.7457240592930445,0.7862223495024067
5,300,0.3,0.6644067796610169,0.9818181818181818,0.7659574468085107,0.8040608027625699
5,300,0.35,0.6949152542372882,0.9454545454545454,0.7761194029850746,0.8054964008923028
5,300,0.4,0.7203389830508474,0.9181818181818182,0.7859922178988328,0.8081710063771661
5,300,0.45,0.7406779661016949,0.8818181818181818,0.7918367346938775,0.8047776275379181
5,300,0.5,0.7237288135593221,0.7545454545454545,0.7534039334341907,0.7438927338463225
7,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,300,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
7,300,0.15,0.5796610169491525,1.0,0.7268722466960351,0.7688444212150625
7,300,0.2,0.6033898305084746,0.9939393939393939,0.7370786516853934,0.7781359587110873
7,300,0.25,0.6423728813559322,0.990909090909091,0.7560693641618498,0.7964504454756244
7,300,0.3,0.6677966101694915,0.9606060606060606,0.7638554216867469,0.7974193641540998
7,300,0.35,0.7050847457627119,0.9393939393939394,0.7808564231738035,0.8084450361101516
7,300,0.4,0.7220338983050848,0.9090909090909091,0.7853403141361256,0.8054883738440398
7,300,0.45,0.7491525423728813,0.8636363636363636,0.7938718662952646,0.8022202574348366
7,300,0.5,0.7389830508474576,0.7757575757575758,0.7687687687687688,0.7611697984579341
9,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.1,0.5711864406779661,1.0,0.7228915662650602,0.7646926689810088
9,300,0.15,0.5932203389830508,1.0,0.7333333333333334,0.7755178907721282
9,300,0.2,0.6203389830508474,0.990909090909091,0.7448747152619589,0.7853742630739657
9,300,0.25,0.6440677966101694,0.9818181818181818,0.7552447552447552,0.7937102445577021
9,300,0.3,0.6694915254237288,0.9575757575757575,0.7642079806529625,0.7970917545508162
9,300,0.35,0.7016949152542373,0.9272727272727272,0.7766497461928934,0.8018724629066193
9,300,0.4,0.7271186440677966,0.896969696969697,0.7861885790172642,0.8034256400182526
9,300,0.45,0.7389830508474576,0.8454545454545455,0.7837078651685393,0.7893818204901808
9,300,0.5,0.7389830508474576,0.7787878787878788,0.7694610778443114,0.7624106691598825
3,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.2,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
3,500,0.25,0.6016949152542372,0.990909090909091,0.7356580427446568,0.7760873496359949
3,500,0.3,0.6305084745762712,0.9787878787878788,0.7476851851851851,0.7856605128497783
3,500,0.35,0.6677966101694915,0.9757575757575757,0.7666666666666667,0.803406950864578
3,500,0.4,0.7084745762711865,0.9393939393939394,0.7828282828282829,0.8102322661644696
3,500,0.45,0.7271186440677966,0.8787878787878788,0.7827260458839407,0.7962108562465385
3,500,0.5,0.6966101694915254,0.7151515151515152,0.7250384024577573,0.712266695700266
5,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.15,0.5745762711864407,1.0,0.7244785949506037,0.7663516220456815
5,500,0.2,0.5915254237288136,0.9939393939393939,0.7313266443701226,0.7722638206794433
5,500,0.25,0.6186440677966102,0.990909090909091,0.7440273037542663,0.784526820819989
5,500,0.3,0.6661016949152543,0.9818181818181818,0.7668639053254438,0.8049279273529599
5,500,0.35,0.6847457627118644,0.9424242424242424,0.7698019801980197,0.7989906617780421
5,500,0.4,0.7203389830508474,0.9212121212121213,0.7865459249676585,0.809365676410209
5,500,0.45,0.7389830508474576,0.8757575757575757,0.7896174863387977,0.8014527043146105
5,500,0.5,0.7288135593220338,0.7606060606060606,0.7583081570996979,0.7492425923425975
7,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.1,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
7,500,0.15,0.5813559322033899,1.0,0.7276736493936052,0.7696765271989984
7,500,0.2,0.6084745762711864,0.990909090909091,0.7389830508474576,0.7794555726759116
7,500,0.25,0.6423728813559322,0.9878787878787879,0.7555040556199306,0.7952519082848836
7,500,0.3,0.6677966101694915,0.9666666666666667,0.7649880095923262,0.7998170954761615
7,500,0.35,0.6949152542372882,0.9424242424242424,0.7755610972568578,0.8043001979727961
7,500,0.4,0.7220338983050848,0.9090909090909091,0.7853403141361256,0.8054883738440398
7,500,0.45,0.7372881355932204,0.8606060606060606,0.7856154910096819,0.7945032290696542
7,500,0.5,0.7389830508474576,0.7818181818181819,0.7701492537313434,0.7636501621323276
9,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.1,0.5677966101694916,1.0,0.7213114754098361,0.7630360285264426
9,500,0.15,0.5898305084745763,1.0,0.7317073170731707,0.7738459418492489
9,500,0.2,0.6135593220338983,0.990909090909091,0.7414965986394558,0.7819883371941484
9,500,0.25,0.6406779661016949,0.9787878787878788,0.752913752913753,0.7907931992677756
9,500,0.3,0.6694915254237288,0.9575757575757575,0.7642079806529625,0.7970917545508162
9,500,0.35,0.6932203389830508,0.9303030303030303,0.7723270440251572,0.7986168044370795
9,500,0.4,0.7203389830508474,0.8939393939393939,0.7814569536423842,0.7985784435442085
9,500,0.45,0.7372881355932204,0.8575757575757575,0.7850208044382803,0.7932948992024195
9,500,0.5,0.7305084745762712,0.7696969696969697,0.7616191904047976,0.7539415448926795
3,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.2,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
3,1000,0.25,0.6,0.990909090909091,0.7348314606741573,0.7752468505277493
3,1000,0.3,0.6305084745762712,0.9787878787878788,0.7476851851851851,0.7856605128497783
3,1000,0.35,0.6610169491525424,0.9727272727272728,0.7624703087885986,0.7987381768894712
3,1000,0.4,0.7050847457627119,0.9393939393939394,0.7808564231738035,0.8084450361101516
3,1000,0.45,0.7322033898305085,0.8848484848484849,0.7870619946091644,0.8013712897627192
3,1000,0.5,0.6983050847457627,0.7151515151515152,0.7261538461538463,0.7132034820170414
5,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.15,0.5745762711864407,1.0,0.7244785949506037,0.7663516220456815
5,1000,0.2,0.5915254237288136,0.9939393939393939,0.7313266443701226,0.7722638206794433
5,1000,0.25,0.6186440677966102,0.990909090909091,0.7440273037542663,0.784526820819989
5,1000,0.3,0.6644067796610169,0.9787878787878788,0.7654028436018957,0.8028658340169305
5,1000,0.35,0.6864406779661016,0.9393939393939394,0.7701863354037267,0.798673650921256
5,1000,0.4,0.7237288135593221,0.9181818181818182,0.7880364109232769,0.8099823475548057
5,1000,0.45,0.7423728813559322,0.8818181818181818,0.7929155313351499,0.8057021981697546
5,1000,0.5,0.7271186440677966,0.7636363636363637,0.7578947368421053,0.7495499148487551
7,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.1,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
7,1000,0.15,0.5779661016949152,1.0,0.7260726072607261,0.7680129029852137
7,1000,0.2,0.6,0.990909090909091,0.7348314606741573,0.7752468505277493
7,1000,0.25,0.6372881355932203,0.9878787878787879,0.7528868360277137,0.7926845864999074
7,1000,0.3,0.6694915254237288,0.9666666666666667,0.7659063625450181,0.8006881848784713
7,1000,0.35,0.6983050847457627,0.9424242424242424,0.7775,0.8060764423900016
7,1000,0.4,0.7288135593220338,0.906060606060606,0.7889182058047494,0.8079307903957965
7,1000,0.45,0.7406779661016949,0.8606060606060606,0.7877947295423025,0.7963595854166859
7,1000,0.5,0.7338983050847457,0.7727272727272727,0.7646176911544228,0.7570810896554804
9,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.1,0.5677966101694916,1.0,0.7213114754098361,0.7630360285264426
9,1000,0.15,0.5864406779661017,1.0,0.7300884955752214,0.7721763911804409
9,1000,0.2,0.6152542372881356,0.990909090909091,0.7423382519863791,0.7828338600612019
9,1000,0.25,0.6474576271186441,0.9787878787878788,0.756440281030445,0.794228595645656
9,1000,0.3,0.6711864406779661,0.9575757575757575,0.7651331719128328,0.7979651233888522
9,1000,0.35,0.7033898305084746,0.9333333333333333,0.7787610619469028,0.8051614085962369
9,1000,0.4,0.7271186440677966,0.9,0.7867549668874172,0.8046245369850714
9,1000,0.45,0.7372881355932204,0.8484848484848485,0.7832167832167832,0.7896632557649507
9,1000,0.5,0.7338983050847457,0.7696969696969697,0.7639097744360901,0.7558350164059352
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.2,0.5813559322033899,0.9939393939393939,0.7264673311184939,0.7672542190870925
3,100,0.25,0.6016949152542372,0.9606060606060606,0.7295742232451093,0.7639583997018025
3,100,0.3,0.6169491525423729,0.9545454545454546,0.735981308411215,0.7691586384996808
3,100,0.35,0.6254237288135593,0.9393939393939394,0.7372175980975029,0.7673450887683338
3,100,0.4,0.6542372881355932,0.906060606060606,0.7456359102244389,0.7686446014735461
3,100,0.45,0.688135593220339,0.8272727272727273,0.7479452054794521,0.7544511753241728
3,100,0.5,0.7016949152542373,0.7666666666666667,0.7419354838709677,0.7367656885972907
5,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.15,0.5779661016949152,0.996969696969697,0.7254685777287762,0.7668014587977962
5,100,0.2,0.5949152542372881,0.9787878787878788,0.7299435028248589,0.7678822119500085
5,100,0.25,0.6152542372881356,0.9575757575757575,0.7357392316647264,0.7695230755095398
5,100,0.3,0.6271186440677966,0.9303030303030303,0.7362110311750599,0.7645442351819622
5,100,0.35,0.6491525423728813,0.9181818181818182,0.7453874538745386,0.7709072714764128
5,100,0.4,0.6830508474576271,0.8727272727272727,0.7549148099606815,0.7702309767151938
5,100,0.45,0.6915254237288135,0.8181818181818182,0.7479224376731302,0.7525432265279206
5,100,0.5,0.6949152542372882,0.7757575757575758,0.7398843930635838,0.7368524076861492
7,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,100,0.1,0.5677966101694916,0.996969696969697,0.7207009857612267,0.761822430966805
7,100,0.15,0.5847457627118644,0.9878787878787879,0.7268673355629878,0.7664972953845467
7,100,0.2,0.6016949152542372,0.9727272727272728,0.7320410490307867,0.7688210790040989
7,100,0.25,0.6203389830508474,0.9484848484848485,0.7364705882352941,0.7684314732569967
7,100,0.3,0.6406779661016949,0.9303030303030303,0.7433414043583535,0.7714408002543595
7,100,0.35,0.6661016949152543,0.896969696969697,0.7503168567807351,0.7711294162218955
7,100,0.4,0.6779661016949152,0.8515151515151516,0.7473404255319149,0.7589405595806605
7,100,0.45,0.6949152542372882,0.8151515151515152,0.7493036211699164,0.7531234635195734
7,100,0.5,0.6864406779661016,0.7545454545454545,0.7291361639824305,0.723374098831329
9,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,100,0.1,0.5711864406779661,1.0,0.7228915662650602,0.7646926689810088
9,100,0.15,0.5915254237288136,0.9818181818181818,0.7289088863892014,0.7674174973120657
9,100,0.2,0.6084745762711864,0.9727272727272728,0.7353951890034364,0.7721990126672985
9,100,0.25,0.6254237288135593,0.9545454545454546,0.7403055229142186,0.7734249020910774
9,100,0.3,0.6305084745762712,0.9151515151515152,0.734793187347932,0.7601510590252395
9,100,0.35,0.6627118644067796,0.8848484848484849,0.7458492975734354,0.7644698822762334
9,100,0.4,0.676271186440678,0.8424242424242424,0.7443105756358768,0.7543353348335989
9,100,0.45,0.6745762711864407,0.8,0.7333333333333334,0.735969868173258
9,100,0.5,0.6864406779661016,0.7606060606060606,0.7307132459970889,0.725919994856417
3,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.2,0.5796610169491525,0.996969696969697,0.7262693156732892,0.7676333431973795
3,300,0.25,0.6,0.9696969696969697,0.730593607305936,0.7667635256676353
3,300,0.3,0.6186440677966102,0.9575757575757575,0.7374562427071177,0.7712253560264952
3,300,0.35,0.6220338983050847,0.9424242424242424,0.736094674556213,0.7668509384285134
3,300,0.4,0.6559322033898305,0.896969696969697,0.7446540880503144,0.765851996136614
3,300,0.45,0.6847457627118644,0.8333333333333334,0.7472826086956522,0.7551205682469501
3,300,0.5,0.7033898305084746,0.7757575757575758,0.745269286754003,0.7414722310066845
5,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.15,0.5796610169491525,0.996969696969697,0.7262693156732892,0.7676333431973795
5,300,0.2,0.6016949152542372,0.9848484848484849,0.7344632768361582,0.7736688923129601
5,300,0.25,0.6067796610169491,0.9575757575757575,0.7314814814814814,0.7652789666913961
5,300,0.3,0.6322033898305085,0.9303030303030303,0.7388688327316486,0.7671250842883959
5,300,0.35,0.6542372881355932,0.9151515151515152,0.7475247524752476,0.7723045185874521
5,300,0.4,0.6796610169491526,0.8757575757575757,0.7535853976531942,0.7696679967866409
5,300,0.45,0.6932203389830508,0.8212121212121212,0.7496542185338865,0.7546955595763528
5,300,0.5,0.6983050847457627,0.7757575757575758,0.7420289855072465,0.7386972153368617
7,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,300,0.1,0.5677966101694916,0.996969696969697,0.7207009857612267,0.761822430966805
7,300,0.15,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
7,300,0.2,0.6101694915254238,0.9757575757575757,0.7368421052631579,0.7742563908487191
7,300,0.25,0.6186440677966102,0.9545454545454546,0.7368421052631579,0.7700105425350743
7,300,0.3,0.6406779661016949,0.9242424242424242,0.7420924574209246,0.769004282588348
7,300,0.35,0.6593220338983051,0.8909090909090909,0.7452471482889733,0.7651594243654566
7,300,0.4,0.6779661016949152,0.8515151515151516,0.7473404255319149,0.7589405595806605
7,300,0.45,0.6949152542372882,0.8090909090909091,0.7478991596638657,0.7506351076640209
7,300,0.5,0.6864406779661016,0.7606060606060606,0.7307132459970889,0.725919994856417
9,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.1,0.5694915254237288,0.996969696969697,0.7214912280701754,0.7626508168212004
9,300,0.15,0.588135593220339,0.9818181818181818,0.7272727272727273,0.7657421674370827
9,300,0.2,0.6135593220338983,0.9696969696969697,0.7373271889400922,0.77352782689032
9,300,0.25,0.6186440677966102,0.9515151515151515,0.7362250879249707,0.7687947690789109
9,300,0.3,0.6372881355932203,0.9181818181818182,0.7390243902439025,0.7648314480063138
9,300,0.35,0.6542372881355932,0.8818181818181818,0.7404580152671757,0.7588378284069837
9,300,0.4,0.6779661016949152,0.8545454545454545,0.7480106100795757,0.7601740554399817
9,300,0.45,0.6864406779661016,0.8,0.7405329593267881,0.7423245457642965
9,300,0.5,0.6728813559322034,0.7212121212121212,0.711509715994021,0.7018677310461152
3,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.2,0.5779661016949152,0.996969696969697,0.7254685777287762,0.7668014587977962
3,500,0.25,0.6050847457627119,0.9727272727272728,0.7337142857142858,0.7705087680680901
3,500,0.3,0.6203389830508474,0.9575757575757575,0.7383177570093458,0.7720774992119835
3,500,0.35,0.6288135593220339,0.9454545454545454,0.7402135231316725,0.7714938759694173
3,500,0.4,0.6644067796610169,0.9,0.75,0.7714689265536724
3,500,0.45,0.6949152542372882,0.8333333333333334,0.7534246575342466,0.7605577483682894
3,500,0.5,0.7033898305084746,0.7757575757575758,0.745269286754003,0.7414722310066845
5,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.15,0.5796610169491525,0.996969696969697,0.7262693156732892,0.7676333431973795
5,500,0.2,0.5983050847457627,0.9818181818181818,0.7322033898305086,0.7707755521314844
5,500,0.25,0.611864406779661,0.9636363636363636,0.7352601156069365,0.7702536286743203
5,500,0.3,0.6288135593220339,0.9272727272727272,0.7364620938628159,0.764182793485859
5,500,0.35,0.6576271186440678,0.9212121212121213,0.7506172839506172,0.7764855079356021
5,500,0.4,0.6813559322033899,0.8727272727272727,0.7539267015706805,0.7693366355004477
5,500,0.45,0.6949152542372882,0.8181818181818182,0.7500000000000001,0.7543656908063688
5,500,0.5,0.6983050847457627,0.7787878787878788,0.7427745664739884,0.7399558433358767
7,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.1,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
7,500,0.15,0.5830508474576271,0.996969696969697,0.7278761061946902,0.7692988835406714
7,500,0.2,0.6033898305084746,0.9696969696969697,0.7322654462242563,0.7684507488099003
7,500,0.25,0.6135593220338983,0.9515151515151515,0.7336448598130841,0.7662397777873781
7,500,0.3,0.6389830508474577,0.9242424242424242,0.741190765492102,0.7681387468606613
7,500,0.35,0.6559322033898305,0.8848484848484849,0.7420584498094028,0.7609463793492394
7,500,0.4,0.6813559322033899,0.8515151515151516,0.7493333333333334,0.7607348056839583
7,500,0.45,0.6949152542372882,0.8151515151515152,0.7493036211699164,0.7531234635195734
7,500,0.5,0.6898305084745763,0.7606060606060606,0.7328467153284671,0.7277610948030347
9,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.1,0.5711864406779661,0.996969696969697,0.7222832052689353,0.7634797809721995
9,500,0.15,0.588135593220339,0.990909090909091,0.7290969899665553,0.7693805580319951
9,500,0.2,0.6084745762711864,0.9696969696969697,0.7347876004592423,0.7709863821424662
9,500,0.25,0.6271186440677966,0.9484848484848485,0.7399527186761229,0.7718520704095893
9,500,0.3,0.6406779661016949,0.9151515151515152,0.7401960784313726,0.7653418532281941
9,500,0.35,0.6644067796610169,0.8757575757575757,0.7448453608247423,0.761669905414445
9,500,0.4,0.6779661016949152,0.8424242424242424,0.745308310991957,0.7552328850370382
9,500,0.45,0.6915254237288135,0.8090909090909091,0.7458100558659218,0.748808796228548
9,500,0.5,0.6949152542372882,0.7545454545454545,0.7345132743362832,0.727991327706342
3,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.2,0.5796610169491525,0.9939393939393939,0.7256637168141592,0.7664213759009019
3,1000,0.25,0.6050847457627119,0.9696969696969697,0.7331042382588775,0.7692953179061863
3,1000,0.3,0.6186440677966102,0.9575757575757575,0.7374562427071177,0.7712253560264952
3,1000,0.35,0.6220338983050847,0.9393939393939394,0.7354685646500594,0.7656321341163611
3,1000,0.4,0.6627118644067796,0.896969696969697,0.7484197218710493,0.7693670944158421
3,1000,0.45,0.6915254237288135,0.8272727272727273,0.75,0.756266050333847
3,1000,0.5,0.7,0.7727272727272727,0.7423580786026202,0.738361783776631
5,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.15,0.5813559322033899,0.996969696969697,0.72707182320442,0.7684658174591691
5,1000,0.2,0.5966101694915255,0.9818181818181818,0.7313769751693002,0.7699351088263358
5,1000,0.25,0.6135593220338983,0.9636363636363636,0.736111111111111,0.771102265593791
5,1000,0.3,0.6338983050847458,0.9303030303030303,0.7397590361445783,0.7679867905107848
5,1000,0.35,0.6542372881355932,0.9151515151515152,0.7475247524752476,0.7723045185874521
5,1000,0.4,0.6779661016949152,0.8757575757575757,0.7526041666666667,0.7687759480397193
5,1000,0.45,0.6949152542372882,0.8242424242424242,0.7513812154696133,0.7568462979831084
5,1000,0.5,0.7016949152542373,0.7757575757575758,0.7441860465116279,0.7405461791744803
7,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.1,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
7,1000,0.15,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
7,1000,0.2,0.6050847457627119,0.9696969696969697,0.7331042382588775,0.7692953179061863
7,1000,0.25,0.6186440677966102,0.9545454545454546,0.7368421052631579,0.7700105425350743
7,1000,0.3,0.6423728813559322,0.9272727272727272,0.7436208991494533,0.7710888359260375
7,1000,0.35,0.6593220338983051,0.8939393939393939,0.7458912768647281,0.7663842349008091
7,1000,0.4,0.6864406779661016,0.8575757575757575,0.7536617842876164,0.7658927399431584
7,1000,0.45,0.6966101694915254,0.8121212121212121,0.7496503496503497,0.7527939104210292
7,1000,0.5,0.6898305084745763,0.7606060606060606,0.7328467153284671,0.7277610948030347
9,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.1,0.5711864406779661,0.996969696969697,0.7222832052689353,0.7634797809721995
9,1000,0.15,0.5898305084745763,0.9848484848484849,0.7286995515695067,0.7677928482975226
9,1000,0.2,0.6050847457627119,0.9666666666666667,0.7324913892078072,0.768080933879062
9,1000,0.25,0.6288135593220339,0.9484848484848485,0.7408284023668639,0.7727089367245821
9,1000,0.3,0.6389830508474577,0.9151515151515152,0.7392900856793145,0.7644748838927624
9,1000,0.35,0.6677966101694915,0.8848484848484849,0.7487179487179486,0.7671210145786417
9,1000,0.4,0.6779661016949152,0.8484848484848485,0.7466666666666666,0.7577058722821435
9,1000,0.45,0.6847457627118644,0.803030303030303,0.7402234636871509,0.7426665098097728
9,1000,0.5,0.6915254237288135,0.7454545454545455,0.7299703264094957,0.7223167651976182
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
